  516.363361 2.5060D-280.0711 2220.0293                 1 2 2 02                 1 1 1 01                         R 21F0.69628  2P19 23 9.112E-03 0.0974-0.000643-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.368177 3.0590D-300.0689 2287.1531                 2 0 0 02                 1 1 1 01                         P 27E0.72828  2P19 27 6.944E-02 0.0927-0.000706-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.371435 7.3930D-300.0610 3655.8857                 1 1 1 02                 0 2 2 01                         P 79F0.63628  2P19 23 8.275E-02 0.0645-0.000847-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.377510 3.2840D-290.0816 2797.7715                 2 1 1 02                 2 0 0 01                         P 10E0.70628  2P19 23 4.688E-02 0.1087-0.000614-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.378183 2.3160D-290.0675 3247.1792                 2 1 1 03                 2 0 0 02                         Q 41E0.74628  2P19 23 6.727E-02 0.0793-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.393107 1.3920D-290.0617 4417.1362                 1 2 2 02                 1 1 1 01                         Q 77E0.63626  2P19 21 1.205E-02 0.0649-0.000923-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.406008 1.9270D-300.0673 5043.2275                 3 1 1 02                 2 2 2 01                         P 46E0.73626  2P19 21 5.960E-02 0.0760-0.000725-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.422843 2.0160D-280.0675 3501.0747                 1 3 3 02                 1 2 2 01                         R 43F0.74626  2P19 21 3.542E-03 0.0776-0.000725-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.463456 2.5940D-300.0676 3291.8818                 2 1 1 03                 2 0 0 02                         Q 41E0.74627  2P19 24 4.891E-02 0.0795-0.000722-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.469617 2.4560D-300.0706 3657.4260                 3 0 0 02                 2 1 1 01                         P 23E0.70628  2P19 23 9.667E-02 0.0966-0.000699-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.530788 2.0550D-290.0674 3278.0374                 2 1 1 03                 2 0 0 02                         Q 42E0.74628  2P19 23 6.773E-02 0.0785-0.000717-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.562252 2.2360D-290.0679 4624.6841                 1 5 5 02                 0 6 6 01                         P 39F0.74626  2P19 21 1.070E-01 0.0819-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.575432 3.0520D-280.0693 2311.4568                 1 2 2 02                 1 1 1 01                         R 26F0.72636  2P19 22 2.399E-03 0.0933-0.000705-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.584749 3.0990D-300.0692 4999.9116                 1 6 6 02                 0 7 7 01                         P 28F0.72626  2P19 21 1.286E-01 0.0926-0.000707-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.588093 8.6480D-300.0671 3492.8918                 2 1 1 02                 1 2 2 01                         P 45E0.73628  2P19 23 7.738E-02 0.0764-0.000721-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.590279 8.3330D-290.0667 4383.8062                 1 4 4 02                 0 5 5 01                         P 51E0.72626  2P19 21 9.423E-02 0.0728-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.623284 2.9480D-290.0678 3980.5100                 2 2 2 03                 2 1 1 02                         R 40F0.74626  2P19 21 5.714E-03 0.0801-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.627952 5.1370D-270.0686 3209.5078                 2 1 1 02                 2 0 0 01                         P 32E0.74626  2P19 21 3.092E-02 0.0887-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.638957 5.8690D-300.0692 3596.5767                 1 4 4 02                 0 5 5 01                         P 27E0.72628  2P19 23 1.460E-01 0.0931-0.000709-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.638957 5.8690D-300.0692 3596.5767                 1 4 4 02                 0 5 5 01                         P 27F0.72628  2P19 23 1.460E-01 0.0931-0.000709-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.649214 1.1670D-270.0670 3586.6533                 2 1 1 03                 2 0 0 02                         Q 48E0.72626  2P19 21 2.853E-02 0.0744-0.000740-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.650555 2.2920D-300.0675 3323.6023                 2 1 1 03                 2 0 0 02                         Q 42E0.74627  2P19 24 4.928E-02 0.0787-0.000719-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.662672 1.3620D-270.0684 1775.8975                 1 1 1 02                 1 0 0 01                         P 32E0.74627  2P19 24 2.136E-02 0.0885-0.000710-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.686350 1.8150D-290.0673 3309.6287                 2 1 1 03                 2 0 0 02                         Q 43E0.74628  2P19 23 6.821E-02 0.0777-0.000722-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.712053 1.0120D-300.0684 2325.7461                 1 2 2 02                 1 1 1 01                         R 29E0.73638  2P19 25 4.078E-03 0.0901-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.730012 1.4590D-260.0695 1624.4886                 1 1 1 02                 1 0 0 01                         P 26E0.71628  2P19 23 2.593E-02 0.0940-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.732157 4.1890D-290.0755 2153.2544                 1 2 2 02                 1 1 1 01                         R 15F0.67627  2P19 24 7.852E-03 0.1025-0.000546-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.746623 1.5090D-300.0746 3540.0996                 2 2 2 02                 2 1 1 01                         R 16F0.68636  2P19 22 7.313E-03 0.1017-0.000578-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.754178 8.3410D-300.0655 4828.9351                 2 2 2 02                 1 3 3 01                         P 59E0.69626  2P19 21 7.090E-02 0.0692-0.000745-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.769163 8.0400D-300.0612 4539.2412                 1 2 2 02                 1 1 1 01                         Q 79E0.63626  2P19 21 1.230E-02 0.0646-0.000929-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.772507 2.5400D-280.0711 2219.6211                 1 2 2 02                 1 1 1 01                         R 21E0.69628  2P19 23 9.227E-03 0.0974-0.000643-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.773263 1.5190D-280.0798 3552.2014                 2 2 2 02                 2 1 1 01                         R 11E0.69626  2P19 21 1.219E-02 0.1068-0.000527-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.781840 7.3260D-300.0662 3152.3765                 2 0 0 03                 1 1 1 01                         R 53E0.71636  2P19 22 1.732E-03 0.0711-0.000773-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.784774 9.9060D-290.0772 1419.5577                 1 1 1 02                 1 0 0 01                         P 14E0.68638  2P19 25 1.102E-02 0.1040-0.000665-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.811003 3.1210D-290.0867 2621.6028                 2 1 1 03                 2 0 0 02                         R  4E0.75628  2P19 23 3.274E-02 0.1159-0.000344-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.812732 1.7180D-300.0683 3795.7251                 2 2 2 02                 1 3 3 01                         P 32E0.74628  2P19 23 9.474E-02 0.0883-0.000708-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.824599 1.7180D-300.0683 3795.7253                 2 2 2 02                 1 3 3 01                         P 32F0.74628  2P19 23 9.472E-02 0.0883-0.000708-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.830819 4.2660D-280.0661 3278.1262                 2 0 0 03                 1 1 1 01                         R 55E0.70626  2P19 21 1.999E-03 0.0703-0.000785-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.833382 1.0380D-300.0670 5156.0552                 3 1 1 02                 2 2 2 01                         P 49F0.72626  2P19 21 5.221E-02 0.0740-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.837104 1.0040D-290.0658 4790.0171                 3 0 0 02                 2 1 1 01                         P 57E0.70626  2P19 21 7.316E-02 0.0700-0.000742-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.841439 2.0180D-300.0674 3356.0764                 2 1 1 03                 2 0 0 02                         Q 43E0.74627  2P19 24 4.966E-02 0.0778-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.844819 1.5980D-290.0672 3341.9531                 2 1 1 03                 2 0 0 02                         Q 44E0.73628  2P19 23 6.870E-02 0.0769-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.844956 1.8780D-290.0649 3441.8928                 2 0 0 02                 1 1 1 01                         P 61E0.68628  2P19 23 9.654E-02 0.0683-0.000740-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.855112 6.4220D-260.0809 2119.9011                 1 2 2 02                 1 1 1 01                         R 10F0.69626  2P19 21 5.309E-03 0.1079-0.000505-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.857526 6.3770D-300.0743 1465.0115                 1 1 1 02                 1 0 0 01                         P 17E0.67728  2P19 28 2.234E-02 0.1012-0.000676-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.859392 1.4230D-240.0682 1907.7123                 1 1 1 02                 1 0 0 01                         P 36E0.74626  2P19 21 1.358E-02 0.0847-0.000727-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.882719 1.8230D-300.0617 2633.0620                 1 0 0 02                 0 1 1 01                         P 75E0.64828  2P19 27 7.924E-02 0.0649-0.000819-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.891369 1.7070D-290.0633 4703.1416                 2 1 1 02                 1 2 2 01                         P 70E0.65626  2P19 21 6.631E-02 0.0663-0.000802-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.899604 3.1790D-290.0675 3290.1760                 1 3 3 02                 0 4 4 01                         P 41E0.74628  2P19 23 1.168E-01 0.0797-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.899816 3.1790D-290.0675 3290.1760                 1 3 3 02                 0 4 4 01                         P 41F0.74628  2P19 23 1.168E-01 0.0797-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.907899 1.3970D-280.0646 4304.4634                 1 3 3 02                 0 4 4 01                         P 64E0.67626  2P19 21 8.552E-02 0.0677-0.000767-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.908082 5.9520D-300.0718 2950.7932                 2 1 1 02                 2 0 0 01                         P 21E0.69627  2P19 24 4.336E-02 0.0984-0.000675-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.938366 6.0880D-300.0662 2237.5510                 1 1 1 02                 0 2 2 01                         P 51F0.72828  2P19 27 5.710E-02 0.0722-0.000714-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.949663 4.2050D-290.0755 2153.0376                 1 2 2 02                 1 1 1 01                         R 15E0.67627  2P19 24 7.879E-03 0.1025-0.000546-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.966467 4.7660D-290.0719 3893.5808                 1 1 1 12                 1 0 0 11                         P 21E0.69626  2P19 21 1.227E-02 0.0987-0.000676-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.987472 5.4800D-290.0655 3210.9480                 1 2 2 02                 0 3 3 01                         P 57F0.70628  2P19 23 9.823E-02 0.0697-0.000739-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.988181 6.0170D-300.0669 3561.6401                 2 1 1 02                 1 2 2 01                         P 47F0.73628  2P19 23 7.206E-02 0.0750-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  516.990707 3.6990D-300.0673 4971.0112                 2 3 3 02                 1 4 4 01                         P 46E0.73626  2P19 21 8.072E-02 0.0760-0.000725-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.006146 1.4010D-290.0671 3375.0105                 2 1 1 03                 2 0 0 02                         Q 45E0.73628  2P19 23 6.920E-02 0.0761-0.000717-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.013291 5.4870D-290.0655 3210.9468                 1 2 2 02                 0 3 3 01                         P 57E0.70628  2P19 23 9.835E-02 0.0697-0.000739-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.016163 7.9400D-300.0676 3283.7769                 2 1 1 03                 2 0 0 02                         R 40E0.74636  2P19 22 4.674E-03 0.0799-0.000722-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.035433 3.4040D-300.0683 2297.5103                 1 2 2 02                 0 3 3 01                         P 30F0.73828  2P19 27 7.316E-02 0.0899-0.000710-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.036061 1.7690D-300.0674 3389.3037                 2 1 1 03                 2 0 0 02                         Q 44E0.73627  2P19 24 5.006E-02 0.0771-0.000726-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.037863 1.2790D-290.0774 1434.5382                 1 1 1 02                 1 0 0 01                         P 14E0.68637  2P19 26 7.999E-03 0.1042-0.000667-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.073765 4.3190D-300.0860 2652.5818                 2 1 1 03                 2 0 0 02                         R  5E0.74627  2P19 24 2.330E-02 0.1147-0.000339-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.106896 2.4140D-280.0706 2236.2832                 1 2 2 02                 1 1 1 01                         R 22F0.70628  2P19 23 9.117E-03 0.0966-0.000659-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.131670 3.0380D-290.0828 2790.3911                 2 1 1 02                 2 0 0 01                         P  9E0.71628  2P19 23 4.689E-02 0.1100-0.000628-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.149207 4.5760D-300.0608 4664.4316                 1 2 2 02                 1 1 1 01                         Q 81E0.62626  2P19 21 1.257E-02 0.0643-0.000945-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.160352 8.5070D-280.0668 3663.6575                 2 1 1 03                 2 0 0 02                         Q 50E0.72626  2P19 21 2.909E-02 0.0732-0.000744-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.166470 9.7320D-300.0612 3597.7366                 1 1 1 02                 0 2 2 01                         P 78F0.63628  2P19 23 8.340E-02 0.0647-0.000838-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.170280 1.2230D-290.0670 3408.8005                 2 1 1 03                 2 0 0 02                         Q 46E0.73628  2P19 23 6.972E-02 0.0754-0.000722-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.174763 1.4180D-290.0777 4307.2007                 3 1 1 02                 3 0 0 01                         P 14E0.68626  2P19 21 4.143E-02 0.1046-0.000669-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.225887 3.5610D-290.0624 3317.8198                 1 1 1 02                 0 2 2 01                         P 73E0.64628  2P19 23 8.369E-02 0.0655-0.000805-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.229766 2.5670D-300.0711 3640.4675                 3 0 0 02                 2 1 1 01                         P 22E0.69628  2P19 23 9.761E-02 0.0974-0.000689-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.234370 1.5450D-300.0672 3423.2847                 2 1 1 03                 2 0 0 02                         Q 45E0.73627  2P19 24 5.046E-02 0.0763-0.000719-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.257718 6.8340D-290.0613 4477.4453                 1 2 2 02                 0 3 3 01                         P 79E0.63626  2P19 21 7.855E-02 0.0648-0.000851-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.258493 1.1920D-300.0568 5355.4536                 1 1 1 02                 0 2 2 01                         P101F0.61626  2P19 21 7.640E-02 0.0619-0.000987-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.287070 1.9360D-260.0796 1430.8551                 1 1 1 02                 1 0 0 01                         P 12E0.69636  2P19 22 5.046E-03 0.1065-0.000615-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.337169 1.0640D-290.0669 3443.3235                 2 1 1 03                 2 0 0 02                         Q 47E0.73628  2P19 23 7.025E-02 0.0747-0.000729-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.351765 1.7500D-280.0675 3535.4292                 1 3 3 02                 1 2 2 01                         R 44E0.73626  2P19 21 3.565E-03 0.0768-0.000716-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.373443 1.5370D-280.0787 3561.7776                 2 2 2 02                 2 1 1 01                         R 12F0.68626  2P19 21 1.200E-02 0.1057-0.000520-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.381174 2.5590D-290.0680 4593.9507                 1 5 5 02                 0 6 6 01                         P 38E0.74626  2P19 21 1.085E-01 0.0828-0.000718-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.396031 3.3900D-300.0695 4977.7969                 1 6 6 02                 0 7 7 01                         P 27E0.72626  2P19 21 1.314E-01 0.0935-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.406762 1.4870D-270.0686 1751.6697                 1 1 1 02                 1 0 0 01                         P 31E0.73627  2P19 24 2.146E-02 0.0895-0.000713-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.409012 6.3220D-300.0695 3576.5217                 1 4 4 02                 0 5 5 01                         P 26E0.71628  2P19 23 1.486E-01 0.0940-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.409012 6.3220D-300.0695 3576.5217                 1 4 4 02                 0 5 5 01                         P 26F0.71628  2P19 23 1.486E-01 0.0940-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.418548 1.0010D-280.0669 4343.7178                 1 4 4 02                 0 5 5 01                         P 50F0.72626  2P19 21 9.530E-02 0.0734-0.000718-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.428573 2.6220D-290.0585 4675.9448                 1 1 1 02                 0 2 2 01                         P 92E0.61626  2P19 21 6.791E-02 0.0630-0.000930-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.430867 1.8870D-290.0855 1361.6835                 1 1 1 02                 1 0 0 01                         P  6E0.74828  2P19 27 2.305E-02 0.1140-0.000632-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.436316 1.3440D-300.0671 3458.0183                 2 1 1 03                 2 0 0 02                         Q 46E0.73627  2P19 24 5.088E-02 0.0756-0.000723-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.453559 9.9650D-300.0672 3459.6699                 2 1 1 02                 1 2 2 01                         P 44E0.74628  2P19 23 7.784E-02 0.0772-0.000725-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.463198 7.5180D-270.0831 2699.1909                 2 1 1 03                 2 0 0 02                         R  8E0.71626  2P19 21 1.259E-02 0.1105-0.000421-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.463784 6.3610D-290.0691 3066.9888                 2 1 1 02                 2 0 0 01                         P 28E0.72636  2P19 22 1.973E-02 0.0924-0.000705-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.467731 1.5430D-260.0698 1605.3333                 1 1 1 02                 1 0 0 01                         P 25E0.71628  2P19 23 2.606E-02 0.0949-0.000714-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.502878 9.6380D-290.0782 1409.2542                 1 1 1 02                 1 0 0 01                         P 13E0.68638  2P19 25 1.104E-02 0.1050-0.000637-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.503027 4.1650D-290.0746 2165.4077                 1 2 2 02                 1 1 1 01                         R 16F0.68627  2P19 24 7.830E-03 0.1017-0.000578-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.506759 9.2160D-300.0667 3478.5789                 2 1 1 03                 2 0 0 02                         Q 48E0.72628  2P19 23 7.080E-02 0.0741-0.000736-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.532812 2.5650D-300.0604 4792.7061                 1 2 2 02                 1 1 1 01                         Q 83E0.62626  2P19 21 1.284E-02 0.0640-0.000964-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.535552 2.8610D-290.0798 4125.0488                 3 1 1 03                 3 0 0 02                         P 12E0.69626  2P19 21 4.052E-02 0.1068-0.000616-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.555177 2.4490D-280.0706 2235.8359                 1 2 2 02                 1 1 1 01                         R 22E0.70628  2P19 23 9.243E-03 0.0966-0.000659-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.557072 3.5880D-290.0859 2625.2800                 2 1 1 03                 2 0 0 02                         R  5E0.74628  2P19 23 3.251E-02 0.1145-0.000339-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.579530 6.3690D-300.0752 1452.8616                 1 1 1 02                 1 0 0 01                         P 16E0.67728  2P19 28 2.245E-02 0.1021-0.000683-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.606117 1.8830D-300.0684 3772.0432                 2 2 2 02                 1 3 3 01                         P 31E0.73628  2P19 23 9.582E-02 0.0893-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.616511 1.8830D-300.0684 3772.0435                 2 2 2 02                 1 3 3 01                         P 31F0.73628  2P19 23 9.580E-02 0.0893-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  517.622345 3.1610D-290.0678 3947.4766                 2 2 2 03                 2 1 1 02                         R 39E0.74626  2P19 21 5.365E-03 0.0810-0.000715-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
